date,temp,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,traffic_volume,speed_avg,seconds_zone
2018-02-08 07:00:00,274.75,1031,80,2.57,30,,,,,1,646.0,30.29495652173913,0.6239130434782608
2018-02-08 08:00:00,274.14,1031,80,2.57,20,,,,,1,871.0,19.476521739130433,2.4836521739130437
2018-02-08 09:00:00,274.93,1031,80,1.54,0,,,,,1,995.0,19.367608695652173,2.7560869565217394
2018-02-08 10:00:00,274.11,1031,80,2.06,20,,,,,90,748.0,17.18082608695652,4.008347826086957
2018-02-08 11:00:00,274.33,1031,80,3.6,10,,,,,90,697.0,20.78595238095238,3.627380952380952
2018-02-08 12:00:00,274.49,1031,85,1.5,360,,,,,90,858.0,17.564086956521738,5.4540869565217385
2018-02-08 13:00:00,274.31,1031,80,2.82,4,,,,,20,892.0,18.015565217391305,3.5199565217391307
2018-02-08 14:00:00,274.38,1032,80,3.05,5,,,,,1,871.0,18.71427272727273,4.150681818181818
2018-02-08 15:00:00,276.88,1032,75,1.54,0,,,,,1,904.0,19.031666666666666,4.191333333333334
2018-02-08 16:00:00,279.15,1032,61,2.57,0,,,,,1,1097.0,19.82631818181818,3.3715454545454544
2018-02-08 17:00:00,280.94,1031,57,2.06,0,,,,,99,1217.0,17.003166666666665,3.2386666666666666
2018-02-08 18:00:00,283.19,1030,49,2.6,30,,,,,100,1293.0,18.324521739130443,3.2301304347826085
2018-02-08 19:00:00,285.18,1029,44,1.54,0,,,,,1,1183.0,20.660045454545454,0.8640000000000001
2018-02-08 20:00:00,286.7,1027,41,1.92,49,,,,,1,896.0,24.538047619047614,0.8905714285714286
2018-02-08 21:00:00,287.53,1026,39,2.06,0,,,,,20,628.0,28.02123809523809,0.9207142857142856
2018-02-08 22:00:00,287.3,1026,44,1.88,91,,,,,75,551.0,27.97657142857143,0.9885714285714284
2018-02-08 23:00:00,287.28,1026,44,2.57,120,,,,,99,392.0,31.51142857142857,0.7644761904761905
2018-02-09 00:00:00,286.8,1026,45,1.5,130,,,,,90,236.0,37.022619047619045,0.8598095238095238
2018-02-09 01:00:00,286.49,1026,44,1.78,131,,,,,90,159.0,29.232380952380954,0.6834761904761905
2018-02-09 02:00:00,285.59,1026,47,2.06,120,,,,,90,100.0,32.104285714285716,0.7468095238095238
2018-02-09 03:00:00,285.41,1025,54,1.54,150,,,,,90,87.0,25.642,0.5537222222222222
2018-02-09 04:00:00,285.38,1025,54,2.57,140,,,,,90,31.0,38.15253846153846,0.5535384615384615
2018-02-09 05:00:00,285.38,1025,58,2.57,160,,,,,90,86.0,35.09736842105263,0.8316842105263158
2018-02-09 06:00:00,285.17,1024,63,3.1,160,,,,,90,220.0,39.98888235294117,0.5627647058823531
2018-02-09 07:00:00,285.01,1024,67,2.06,170,,,,,90,610.0,28.391842105263162,0.7860526315789473
2018-02-09 08:00:00,284.32,1023,68,4.05,185,,,,,90,967.0,18.520695652173917,3.571304347826087
2018-02-09 09:00:00,284.22,1022,71,2.06,180,,,,,90,982.0,18.167181818181817,3.868090909090909
2018-02-09 10:00:00,283.97,1022,76,2.84,210,,,,,90,830.0,17.807434782608695,3.4898695652173912
2018-02-09 11:00:00,283.83,1021,76,1.98,202,,,,,90,742.0,18.531875,3.718625
2018-02-09 12:00:00,283.82,1021,76,2.1,0,,,,,90,916.0,18.21052173913043,3.960739130434783
2018-02-09 13:00:00,283.75,1021,76,2.08,199,,,,,90,1017.0,17.881666666666668,3.2729166666666667
2018-02-09 14:00:00,283.92,1021,76,2.6,201,,,,,90,1017.0,17.779,3.556208333333333
2018-02-09 15:00:00,284.41,1022,71,1.54,0,,,,,90,1080.0,19.329227272727273,3.0830454545454544
2018-02-09 16:00:00,285.26,1022,76,1.54,0,,,,,90,1152.0,19.866,3.106181818181818
2018-02-09 17:00:00,287.39,1021,67,2.57,180,,,,,90,1245.0,20.131625,2.962375
2018-02-09 18:00:00,288.95,1021,67,1.5,0,,,,,90,1302.0,17.685727272727274,2.967318181818181
2018-02-09 19:00:00,289.33,1019,68,2.06,0,,,,,90,1115.0,22.298909090909085,0.7767272727272727
2018-02-09 20:00:00,289.49,1018,68,2.57,0,,,,,90,930.0,23.44608695652174,0.8037391304347826
2018-02-09 21:00:00,290.11,1017,72,2.06,0,,,,,90,735.0,23.729380952380954,1.0122857142857142
2018-02-09 22:00:00,289.71,1016,72,2.57,160,,,,,90,749.0,19.355476190476192,0.7601904761904762
2018-02-09 23:00:00,290.04,1016,72,3.18,192,,,,,100,892.0,19.083523809523808,0.7051428571428572
2018-02-10 00:00:00,289.2,1016,77,1.5,0,,,,,90,587.0,24.10377272727273,0.8332272727272727
2018-02-10 01:00:00,289.2,1016,77,1.54,0,,,,,90,419.0,27.76857142857143,1.0191904761904762
2018-02-10 02:00:00,288.04,1016,94,1.54,200,,,,,100,317.0,30.83565,0.71395
2018-02-10 03:00:00,287.54,1016,94,2.97,185,,,,,75,215.0,30.372894736842106,0.4547368421052632
2018-02-10 04:00:00,287.3,1015,94,3.46,185,0.3,,,,90,98.0,30.23084210526316,0.8534210526315791
2018-02-10 04:00:00,287.3,1015,94,3.46,185,0.3,,,,90,98.0,30.23084210526316,0.8534210526315791
2018-02-10 05:00:00,287.42,1015,94,1.54,0,0.5,,,,90,73.0,32.037866666666666,0.37926666666666653
2018-02-10 05:00:00,287.42,1015,94,1.54,0,0.5,,,,90,73.0,32.037866666666666,0.37926666666666653
2018-02-10 06:00:00,287.4,1015,96,3.52,195,,,,,90,81.0,35.75866666666667,0.5472666666666667
2018-02-10 07:00:00,287.63,1015,94,1.54,200,,,,,90,281.0,35.1719,0.57245
2018-02-10 08:00:00,287.7,1014,96,3.27,204,,,,,90,277.0,19.6875,3.53235
2018-02-10 09:00:00,287.66,1013,94,1.54,0,0.3,0.3,,,90,484.0,18.35613043478261,3.9286086956521737
2018-02-10 09:00:00,287.66,1013,94,1.54,0,0.3,0.3,,,90,484.0,18.35613043478261,3.9286086956521737
2018-02-10 10:00:00,287.88,1013,94,1.54,0,0.35,,,,90,594.0,17.912434782608695,3.2229130434782607
2018-02-10 10:00:00,287.88,1013,94,1.54,0,0.35,,,,90,594.0,17.912434782608695,3.2229130434782607
2018-02-10 11:00:00,287.87,1012,94,1.54,0,0.3,,,,90,684.0,16.279791666666668,3.978208333333333
2018-02-10 11:00:00,287.87,1012,94,1.54,0,0.3,,,,90,684.0,16.279791666666668,3.978208333333333
2018-02-10 12:00:00,287.84,1012,94,2.84,203,,,,,90,832.0,18.33347619047619,3.1645714285714286
2018-02-10 13:00:00,287.84,1012,94,2.31,206,,,,,90,964.0,17.10376,3.7098400000000002
2018-02-10 14:00:00,287.6,1013,100,0.85,230,,,,,90,1022.0,16.932913043478262,3.3009130434782614
2018-02-10 15:00:00,288.41,1013,94,2.07,317,,,,,90,1002.0,19.192565217391305,3.1113478260869565
2018-02-10 16:00:00,288.72,1014,94,2.71,332,,,,,90,916.0,19.242608695652173,3.098217391304348
2018-02-10 17:00:00,289.07,1014,94,2.78,344,,,,,90,951.0,17.661608695652173,3.2523043478260867
2018-02-10 18:00:00,287.04,1014,89,5.1,20,,,,,90,877.0,17.998478260869568,3.4736086956521737
2018-02-10 19:00:00,282.85,1013,87,2.57,350,,,,,90,839.0,25.635523809523807,0.7781428571428571
2018-02-10 20:00:00,281.97,1012,87,4.12,340,,,,,90,859.0,21.04231818181818,0.9180909090909092
2018-02-10 21:00:00,281.79,1012,85,3.6,340,,,,,90,709.0,22.30540909090909,0.7801363636363636
2018-02-10 22:00:00,280.81,1012,81,4.12,350,,,,,90,653.0,23.38125,0.73045
2018-02-10 23:00:00,281.06,1012,76,2.06,350,,,,,90,526.0,26.446809523809524,0.9794285714285714
2018-02-11 00:00:00,280.61,1013,76,3.09,360,,,,,90,484.0,29.53,0.8583809523809524
2018-02-11 01:00:00,280.02,1013,71,3.09,10,,,,,90,415.0,28.24442857142857,0.8426666666666667
2018-02-11 02:00:00,279.62,1014,70,2.57,0,,,,,90,323.0,29.751285714285718,0.7027142857142857
2018-02-11 03:00:00,278.89,1014,70,2.57,0,,,,,90,290.0,27.509190476190483,1.3328571428571432
2018-02-11 04:00:00,278.55,1014,75,3.09,0,,,,,90,75.0,32.01682352941177,0.6595882352941176
2018-02-11 05:00:00,277.5,1015,81,3.6,20,,,,,90,66.0,44.1068,0.4914
2018-02-11 06:00:00,277.22,1015,85,3.1,360,,,,,90,61.0,37.26023076923077,0.3812307692307692
2018-02-11 07:00:00,276.53,1015,87,3.09,360,,,,,90,118.0,37.411125,0.8561875
2018-02-11 08:00:00,276.08,1016,93,4.63,360,,,,,90,173.0,20.027222222222218,4.2457777777777785
2018-02-11 09:00:00,275.69,1016,87,3.6,360,,,,,90,254.0,20.5947,5.33535
2018-02-11 10:00:00,274.92,1016,93,3.09,10,,,,,90,406.0,18.823291666666666,3.135333333333333
2018-02-11 11:00:00,274.18,1016,93,3.6,340,,,,,90,607.0,18.064619047619047,3.999619047619048
2018-02-11 12:00:00,273.78,1017,88,4.6,360,,,,,90,731.0,18.190772727272726,3.6811818181818174
2018-02-11 13:00:00,273.73,1019,75,5.14,360,,,,,90,835.0,17.506916666666665,4.352
2018-02-11 14:00:00,273.19,1020,69,5.14,360,,,,,90,826.0,16.103565217391306,3.9635217391304343
2018-02-11 15:00:00,273.13,1021,69,4.63,340,,,,,90,766.0,17.51104347826087,3.682434782608696
2018-02-11 16:00:00,272.9,1022,64,6.98,351,,,,,90,768.0,20.784454545454548,3.9739999999999998
2018-02-11 17:00:00,273.14,1023,69,4.63,350,,,,,90,735.0,16.82618181818182,4.081863636363637
2018-02-11 18:00:00,273.37,1023,68,3.6,340,,,,,90,663.0,17.980652173913047,3.3133913043478262
2018-02-11 19:00:00,273.85,1023,80,5.14,340,,,2.5,,90,668.0,27.413904761904764,1.0466190476190476
2018-02-11 20:00:00,273.84,1022,75,3.6,350,,,0.2,,90,569.0,25.212047619047613,0.8735238095238096
2018-02-11 21:00:00,274.71,1022,75,3.09,360,0.3,1.5,,,90,435.0,28.836142857142853,0.6870952380952381
2018-02-11 22:00:00,276.49,1022,60,4.63,350,,,,,20,367.0,30.73495,0.75025
2018-02-11 23:00:00,277.37,1022,50,3.1,350,,,,,20,298.0,31.37865,0.75915
2018-02-12 00:00:00,278.13,1023,48,3.1,360,,,,,40,207.0,27.83745,0.76235
2018-02-12 01:00:00,276.74,1023,52,2.57,360,,,,,1,93.0,33.60570588235294,0.5115882352941177
2018-02-12 02:00:00,276.05,1024,56,2.06,360,,,,,1,80.0,36.24405263157895,0.6502105263157895
2018-02-12 03:00:00,275.29,1025,65,1.54,340,,,,,1,56.0,36.715857142857146,0.523
2018-02-12 04:00:00,274.54,1026,60,1.54,350,,,,,1,27.0,32.8113,0.3592
2018-02-12 05:00:00,274.51,1026,60,2.06,350,,,,,1,74.0,37.57382352941176,0.57
2018-02-12 06:00:00,274.73,1027,58,1.5,350,,,,,0,214.0,35.296578947368424,0.6873157894736842
2018-02-12 07:00:00,274.24,1027,55,2.57,0,,,,,1,577.0,31.548136363636363,0.9021818181818182
2018-02-12 08:00:00,274.18,1027,55,2.57,360,,,,,1,835.0,22.06025,2.357458333333333
2018-02-12 09:00:00,273.7,1027,59,2.57,360,,,,,1,862.0,19.405136363636363,3.593
2018-02-12 10:00:00,273.16,1027,63,2.6,30,,,,,1,395.0,18.872190476190475,3.7651428571428567
2018-02-12 11:00:00,273.3,1028,59,3.09,360,,,,,1,595.0,18.582391304347826,3.744260869565217
2018-02-12 12:00:00,272.65,1029,63,2.6,10,,,,,15,851.0,20.296190476190475,3.605619047619048
2018-02-12 13:00:00,272.45,1029,64,3.09,360,,,,,1,882.0,19.737285714285715,3.6007619047619053
2018-02-12 14:00:00,272.81,1029,64,2.06,360,,,,,1,801.0,18.52843478260869,3.85904347826087
2018-02-12 15:00:00,274.02,1030,64,3.6,10,,,,,1,846.0,24.43540909090909,3.763863636363636
2018-02-12 16:00:00,274.29,1030,64,3.6,30,,,,,1,1024.0,19.33217391304348,3.0329565217391306
2018-02-12 17:00:00,275.06,1031,65,2.06,0,,,,,1,1168.0,19.846625,2.7150416666666666
2018-02-12 18:00:00,276.3,1030,64,3.1,0,,,,,12,1208.0,21.41336363636364,3.9028181818181817
2018-02-12 19:00:00,277.54,1029,56,2.57,0,,,,,36,954.0,22.399761904761906,0.9059523809523811
2018-02-12 20:00:00,278.24,1028,61,3.6,10,,,,,1,616.0,27.043476190476195,0.9665238095238096
2018-02-12 21:00:00,278.19,1027,61,2.57,0,,,,,1,527.0,27.054045454545456,0.8007272727272727
2018-02-12 22:00:00,277.79,1027,65,2.06,0,,,,,90,372.0,33.328761904761905,0.6796190476190477
2018-02-12 23:00:00,278.07,1027,65,2.06,0,,,,,90,408.0,26.886238095238088,0.7485238095238095
2018-02-13 00:00:00,277.47,1027,73,2.1,0,,,,,40,174.0,34.63466666666667,0.6243333333333333
2018-02-13 01:00:00,276.76,1028,81,3.09,90,,,,,75,99.0,41.14523529411765,0.6652352941176469
2018-02-13 02:00:00,276.42,1028,81,1.54,0,,,,,90,80.0,33.37829411764706,0.6145294117647059
2018-02-13 03:00:00,276.44,1029,81,1.54,0,,,,,90,56.0,27.7475625,0.417125
2018-02-13 04:00:00,276.38,1029,87,2.27,67,,,,,90,34.0,35.134615384615394,0.5365384615384615
2018-02-13 05:00:00,276.88,1030,81,1.88,74,,,,,90,87.0,35.1266875,0.69575
2018-02-13 06:00:00,277.3,1030,76,1.5,10,,,,,90,332.0,32.68175,0.70595
2018-02-13 07:00:00,277.77,1030,75,1.24,65,,,,,90,744.0,26.73957142857143,0.9608095238095238
2018-02-13 08:00:00,277.77,1029,75,1.54,0,,,,,90,979.0,17.369478260869567,4.061478260869565
2018-02-13 09:00:00,277.27,1029,87,1.14,65,,,,,90,1025.0,19.354086956521737,3.2237391304347827
2018-02-13 10:00:00,276.85,1029,87,0.77,24,0.3,,,,90,768.0,20.84870833333333,3.005125
2018-02-13 10:00:00,276.85,1029,87,0.77,24,0.3,,,,90,768.0,20.84870833333333,3.005125
2018-02-13 11:00:00,276.78,1029,93,1.72,33,,,,,90,637.0,18.558423076923077,3.3537307692307694
2018-02-13 12:00:00,277.15,1029,92,2.1,90,1.0,,,,90,806.0,15.940038461538462,3.0542307692307693
2018-02-13 13:00:00,277.15,1030,93,1.78,32,,,,,90,874.0,18.787217391304353,3.108391304347826
2018-02-13 14:00:00,277.4,1030,93,1.81,15,,,,,90,798.0,19.98509090909091,3.0518636363636364
2018-02-13 14:00:00,277.4,1030,93,1.81,15,,,,,90,798.0,19.98509090909091,3.0518636363636364
2018-02-13 15:00:00,277.73,1031,93,1.54,0,,,,,90,865.0,20.11686363636364,3.1524545454545456
2018-02-13 16:00:00,278.3,1031,87,1.54,0,,,,,90,1078.0,18.74563636363636,2.9637727272727274
2018-02-13 17:00:00,278.62,1031,87,1.54,0,,,,,90,1223.0,19.805545454545452,3.845454545454545
2018-02-13 18:00:00,279.49,1031,88,1.5,0,,,,,90,1283.0,18.54617391304348,3.1070434782608696
2018-02-13 19:00:00,279.61,1030,93,1.9,35,0.5,,,,90,1192.0,22.16409090909091,0.705
2018-02-13 19:00:00,279.61,1030,93,1.9,35,0.5,,,,90,1192.0,22.16409090909091,0.705
2018-02-13 20:00:00,280.46,1029,87,1.8,39,,,,,90,674.0,28.81742857142857,1.2829523809523808
2018-02-13 21:00:00,280.89,1028,87,1.63,40,,0.5,,,90,610.0,28.014857142857146,0.7263809523809523
2018-02-13 21:00:00,280.89,1028,87,1.63,40,,0.5,,,90,610.0,28.014857142857146,0.7263809523809523
2018-02-13 22:00:00,280.7,1028,93,1.54,30,,,,,90,480.0,26.2475,0.7455
2018-02-13 23:00:00,280.7,1028,89,1.5,30,,,,,90,354.0,35.68971428571429,0.6355238095238095
2018-02-14 00:00:00,280.87,1028,92,1.46,30,,,,,90,268.0,31.062736842105263,0.7397894736842106
2018-02-14 01:00:00,280.94,1028,93,1.48,32,,,,,90,167.0,28.534588235294123,0.6202941176470588
2018-02-14 02:00:00,280.94,1029,93,1.77,44,,,,,90,74.0,28.88593333333333,0.5640666666666667
2018-02-14 03:00:00,280.57,1028,93,1.66,53,,,,,90,90.0,31.4895625,0.6748125
2018-02-14 04:00:00,280.54,1029,93,1.15,48,,,,,90,33.0,32.78945454545455,0.5465454545454546
2018-02-14 05:00:00,280.77,1029,93,0.93,38,,,,,90,79.0,37.439875,0.459125
2018-02-14 06:00:00,280.76,1028,95,0.63,22,,,,,90,289.0,30.01421052631579,0.6922631578947369
2018-02-14 07:00:00,280.82,1028,100,0.66,357,0.3,,,,90,700.0,28.385952380952386,0.8500476190476189
2018-02-14 07:00:00,280.82,1028,100,0.66,357,0.3,,,,90,700.0,28.385952380952386,0.8500476190476189
2018-02-14 08:00:00,281.12,1027,100,0.49,9,0.3,,,,90,1005.0,19.532954545454547,2.7410909090909095
2018-02-14 08:00:00,281.12,1027,100,0.49,9,0.3,,,,90,1005.0,19.532954545454547,2.7410909090909095
2018-02-14 09:00:00,281.14,1026,100,0.29,356,0.3,0.65,,,90,985.0,17.525695652173912,3.204173913043478
2018-02-14 09:00:00,281.14,1026,100,0.29,356,0.3,0.65,,,90,985.0,17.525695652173912,3.204173913043478
2018-02-14 10:00:00,281.36,1026,96,0.96,307,,,,,90,685.0,16.42256,2.85836
2018-02-14 10:00:00,281.36,1026,96,0.96,307,,,,,90,685.0,16.42256,2.85836
2018-02-14 11:00:00,281.39,1026,96,1.17,290,,,,,90,753.0,18.69759090909091,3.2667272727272727
2018-02-14 12:00:00,281.63,1025,96,1.24,274,,,,,90,861.0,20.172478260869568,3.1698260869565216
2018-02-14 13:00:00,281.57,1026,93,1.31,229,,,,,90,903.0,19.435909090909085,3.3594090909090912
2018-02-14 14:00:00,281.91,1026,100,1.57,210,,,,,90,854.0,18.045136363636363,3.4142272727272727
2018-02-14 15:00:00,282.37,1026,93,1.99,212,,,,,90,835.0,20.39647619047619,4.231761904761905
2018-02-14 16:00:00,282.8,1026,100,2.24,225,0.3,,,,90,1075.0,19.725272727272728,3.581136363636364
2018-02-14 16:00:00,282.8,1026,100,2.24,225,0.3,,,,90,1075.0,19.725272727272728,3.581136363636364
2018-02-14 17:00:00,284.39,1027,94,2.29,227,,,,,90,1153.0,18.891583333333333,2.50525
2018-02-14 18:00:00,285.73,1026,96,2.24,207,,,,,90,1199.0,20.019727272727273,3.6965
2018-02-14 19:00:00,287.0,1025,94,2.57,0,,,,,90,1248.0,22.84719047619048,1.038952380952381
2018-02-14 20:00:00,288.75,1024,82,1.54,0,,,,,90,865.0,25.41809523809524,0.9890476190476192
2018-02-14 21:00:00,291.06,1023,83,1.54,0,,,,,90,691.0,23.293380952380954,1.1563333333333334
2018-02-14 22:00:00,293.95,1022,73,2.57,170,,,,,1,552.0,26.3036,0.76375
2018-02-14 23:00:00,294.21,1022,73,3.09,0,,,,,1,422.0,28.86265,0.6746
2018-02-15 00:00:00,292.94,1021,78,1.5,0,,,,,61,299.0,28.56045,0.7377
2018-02-15 01:00:00,290.96,1021,83,3.09,160,,,,,1,194.0,33.161238095238105,0.6176190476190476
2018-02-15 02:00:00,289.07,1021,88,3.09,150,,,,,20,137.0,30.71542105263158,0.7072105263157894
2018-02-15 03:00:00,288.96,1021,94,3.09,160,,,,,1,98.0,39.968125,0.693875
2018-02-15 04:00:00,289.61,1021,94,3.09,150,,,,,95,43.0,22.03683333333333,0.54225
2018-02-15 05:00:00,290.27,1021,94,2.57,180,,,,,90,81.0,35.04472222222222,0.3333333333333333
2018-02-15 06:00:00,290.87,1022,93,2.6,190,,,,,90,222.0,30.552,0.5594210526315789
2018-02-15 07:00:00,290.86,1021,94,2.06,0,,,,,90,641.0,31.120238095238093,0.9090476190476192
2018-02-15 08:00:00,290.88,1021,96,2.6,0,,,,,90,964.0,17.943125,2.930875
2018-02-15 09:00:00,291.24,1020,94,3.09,190,,,,,90,977.0,18.504047619047622,3.3455238095238093
2018-02-15 10:00:00,291.35,1020,94,3.09,180,,,,,90,798.0,18.035083333333333,3.1495
2018-02-15 11:00:00,291.62,1020,88,2.06,0,,,,,90,743.0,16.723304347826087,4.042304347826087
2018-02-15 12:00:00,291.72,1020,89,2.1,180,,,,,90,843.0,18.0666,4.3416500000000005
2018-02-15 13:00:00,291.89,1020,88,2.57,180,,,,,90,945.0,16.86995652173913,3.4853913043478264
2018-02-15 14:00:00,291.92,1020,94,2.57,0,,,,,90,902.0,17.576375,3.5560416666666668
2018-02-15 15:00:00,292.4,1020,94,2.57,190,,,,,90,924.0,18.53231818181818,3.1469090909090913
2018-02-15 16:00:00,293.25,1020,88,3.09,200,,,,,90,1099.0,19.588409090909085,3.017
2018-02-15 17:00:00,294.0,1020,88,3.6,200,,,,,90,1243.0,17.0715,3.458083333333333
2018-02-15 18:00:00,295.64,1020,76,4.1,200,,,,,90,1226.0,20.57352173913043,3.0949565217391304
2018-02-15 19:00:00,296.02,1019,73,3.09,0,,,,,90,1053.0,23.08825,0.7152499999999999
2018-02-15 20:00:00,296.52,1018,73,2.57,0,,,,,90,860.0,24.609714285714286,0.8740952380952379
2018-02-15 21:00:00,297.28,1017,69,6.63,191,,,,,90,705.0,25.177,0.9039523809523811
2018-02-15 22:00:00,297.08,1016,69,3.09,0,,,,,90,681.0,21.937285714285718,0.9826666666666668
2018-02-15 23:00:00,297.11,1016,69,3.6,180,,,,,90,418.0,29.38940909090909,0.8548636363636364
2018-02-16 00:00:00,296.33,1016,73,3.6,190,,,,,40,286.0,30.382842105263162,0.8877368421052632
2018-02-16 01:00:00,294.72,1016,78,1.54,0,,,,,1,239.0,30.625999999999998,0.8250526315789474
2018-02-16 02:00:00,294.17,1016,78,1.54,170,,,,,90,134.0,32.301526315789474,0.4887894736842106
2018-02-16 03:00:00,293.55,1016,78,2.57,170,,,,,1,104.0,29.035421052631577,1.0487894736842105
2018-02-16 04:00:00,293.25,1017,83,2.1,0,,,,,40,47.0,39.87446666666667,0.5406666666666666
2018-02-16 05:00:00,292.47,1017,88,2.06,0,,,,,40,85.0,36.283,0.6310588235294118
2018-02-16 06:00:00,292.27,1017,87,1.5,0,,,,,40,180.0,42.4215625,0.4715
2018-02-16 07:00:00,292.13,1017,88,2.57,0,,,,,90,633.0,31.529894736842106,0.7090526315789474
2018-02-16 08:00:00,292.08,1017,94,3.6,190,,,,,90,959.0,18.350391304347827,4.854782608695652
2018-02-16 09:00:00,292.01,1017,88,2.57,200,,,,,90,919.0,17.942826086956522,3.3006956521739133
2018-02-16 10:00:00,291.39,1018,88,3.25,206,,,,,90,800.0,18.385666666666665,3.5351666666666666
2018-02-16 11:00:00,291.04,1018,94,2.43,215,,,,,90,750.0,16.900782608695653,2.871304347826087
2018-02-16 12:00:00,290.48,1019,89,1.42,266,,,,,90,993.0,18.19368181818182,3.3005454545454547
2018-02-16 13:00:00,289.23,1019,94,1.67,274,,,,,90,973.0,17.96465217391305,3.9008695652173913
2018-02-16 14:00:00,290.41,1020,94,1.54,200,,,,,90,1032.0,17.776833333333332,3.314583333333333
2018-02-16 15:00:00,292.24,1021,83,0.92,163,,,,,90,1114.0,17.357652173913042,3.882478260869565
2018-02-16 16:00:00,293.12,1021,83,0.92,325,,,,,99,1253.0,17.535217391304347,3.197304347826087
2018-02-16 17:00:00,295.55,1021,78,2.38,4,,,,,100,1236.0,19.34445833333333,3.335833333333333
2018-02-16 18:00:00,291.78,1022,67,5.7,360,,,,,100,1217.0,19.003227272727273,3.4219999999999997
2018-02-16 19:00:00,293.43,1021,50,3.6,20,,,,,90,1153.0,20.970809523809525,0.8259047619047619
2018-02-16 20:00:00,293.34,1020,46,3.09,0,,,,,90,940.0,21.359619047619052,0.8491904761904762
2018-02-16 21:00:00,293.9,1020,43,3.09,20,,,,,90,767.0,23.44931818181818,0.9546363636363636
2018-02-16 22:00:00,293.08,1020,40,3.09,20,,,,,90,711.0,21.265,0.8707619047619047
2018-02-16 23:00:00,292.5,1020,43,2.06,0,,,,,90,574.0,25.30333333333333,0.8430476190476189
2018-02-17 00:00:00,292.33,1020,43,1.5,0,,,,,90,564.0,24.148545454545456,0.8081363636363637
2018-02-17 01:00:00,291.77,1020,40,3.09,10,,,,,90,345.0,33.25385714285714,0.6645714285714286
2018-02-17 02:00:00,290.59,1020,39,4.63,20,,,,,90,284.0,31.5537,0.72315
2018-02-17 03:00:00,289.22,1020,42,2.57,0,,,,,90,237.0,32.522055555555546,0.7126111111111111
2018-02-17 04:00:00,288.49,1021,45,1.54,0,,,,,90,69.0,31.742789473684212,0.6918947368421052
2018-02-17 05:00:00,287.67,1020,48,2.06,0,,,,,90,47.0,39.24311764705881,0.532
2018-02-17 06:00:00,286.96,1020,52,2.71,46,,,,,90,89.0,37.01677777777777,0.5269444444444444
2018-02-17 07:00:00,286.88,1019,51,2.36,65,,,,,90,251.0,28.104523809523805,0.8255238095238095
2018-02-17 08:00:00,286.61,1018,55,2.06,100,,,,,90,299.0,17.633,3.349333333333333
2018-02-17 09:00:00,286.1,1017,58,1.46,109,,,,,90,452.0,16.707666666666668,3.6665
2018-02-17 10:00:00,286.01,1017,62,1.57,340,,,,,90,633.0,18.056772727272726,4.7488636363636365
2018-02-17 11:00:00,286.03,1018,62,2.57,350,,,,,90,721.0,17.035999999999998,4.459782608695653
2018-02-17 12:00:00,285.68,1019,61,2.6,350,,,,,90,851.0,16.961304347826086,3.4605217391304346
2018-02-17 13:00:00,284.94,1020,67,1.54,350,,,,,90,915.0,17.911227272727274,4.012636363636363
2018-02-17 14:00:00,284.29,1020,76,2.57,20,,,,,90,1009.0,17.153391304347824,3.4348260869565217
2018-02-17 15:00:00,283.54,1021,87,2.57,350,,,,,90,985.0,17.20882608695652,3.578478260869565
2018-02-17 16:00:00,283.57,1022,82,2.57,0,,,,,90,1038.0,16.553454545454546,3.892181818181818
2018-02-17 17:00:00,285.27,1021,71,1.43,25,,,,,90,963.0,18.008478260869566,3.3828260869565216
2018-02-17 18:00:00,286.6,1020,69,1.5,0,,,,,90,969.0,17.304772727272727,3.8117727272727273
2018-02-17 19:00:00,288.38,1020,63,1.54,170,,,,,90,887.0,22.307523809523808,0.7538095238095238
2018-02-17 20:00:00,289.12,1020,63,1.54,0,,,,,90,913.0,19.19390476190476,1.0834285714285714
2018-02-17 21:00:00,289.67,1019,59,2.06,0,,,,,90,713.0,23.93425,0.762
2018-02-17 22:00:00,288.52,1020,59,1.54,0,,,,,90,610.0,23.378818181818186,0.8044090909090909
2018-02-17 23:00:00,286.75,1020,77,2.06,100,0.3,,,,20,659.0,25.08085,0.92255
2018-02-18 00:00:00,286.97,1021,69,1.5,0,0.18,,,,99,494.0,27.1263,0.67415
2018-02-18 01:00:00,285.04,1021,77,2.57,0,,,,,1,349.0,27.2238,0.6921
2018-02-18 02:00:00,284.64,1022,82,1.54,0,,,,,1,306.0,27.71025,0.65225
2018-02-18 03:00:00,282.97,1022,87,2.8,43,,,,,1,255.0,38.611941176470594,0.909
2018-02-18 04:00:00,283.05,1022,87,2.78,42,,,,,1,116.0,36.202529411764715,0.7005882352941176
2018-02-18 05:00:00,283.64,1022,87,2.8,38,,,,,1,94.0,19.7622,0.3456666666666667
2018-02-18 06:00:00,283.81,1021,86,2.74,34,,,,,90,196.0,19.170368421052636,0.3935263157894737
2018-02-18 07:00:00,284.24,1021,82,1.54,0,,,,,90,258.0,16.29886666666667,1.0084666666666666
2018-02-18 08:00:00,284.32,1021,82,2.34,32,,,,,90,342.0,7.880588235294117,2.1293529411764704
2018-02-18 09:00:00,284.34,1020,82,2.06,0,,,,,90,320.0,13.703666666666667,3.0702777777777777
